coord/lon,coord/lat,weather/0/id,weather/0/main,weather/0/description,weather/0/icon,base,main/temp,main/feels_like,main/temp_min,main/temp_max,main/pressure,main/humidity,visibility,wind/speed,wind/deg,clouds/all,dt,sys/type,sys/id,sys/country,sys/sunrise,sys/sunset,timezone,id,name,cod,rain/1h,weather/1/id,weather/1/main,weather/1/description,weather/1/icon,wind/gust,main/sea_level,main/grnd_level,message,snow/1h,snow/3h
167.3833,-16.0667,500,Rain,light rain,10n,stations,299.39,303.89,299.39,299.39,1006,82,10000,1,192,100,1610118208,,,VU,1610130393,1610177274,39600,2135517,Norsup,200,0.35,,,,,,1006,1005,,,
117.1571,34.1805,800,Clear,clear sky,01n,stations,268.73,264.73,268.73,268.73,1032,63,10000,1.31,191,0,1610118209,,,CN,1610061468,1610097464,28800,1787824,Xuzhou,200,,,,,,,1032,1027,,,
-16.7339,13.2019,800,Clear,clear sky,01d,stations,306.15,304.01,306.15,306.15,1010,33,10000,5.14,360,0,1610118209,1,2367,GM,1610091106,1610132112,0,2413419,Gunjur,200,,,,,,,,,,,
-133.0374,69.4541,800,Clear,clear sky,01n,stations,254.15,248.36,254.15,254.15,1004,84,10000,3.09,170,1,1610118209,1,942,CA,0,0,-25200,6170031,Tuktoyaktuk,200,,,,,,,,,,,
13.2343,-8.8368,801,Clouds,few clouds,02d,stations,302.15,303.47,302.15,302.15,1007,65,10000,4.63,260,20,1610117762,1,2173,AO,1610081723,1610127107,3600,2240449,Luanda,200,,,,,,,,,,,
114.1577,22.2855,804,Clouds,overcast clouds,04n,stations,280.88,273.03,274.82,282.59,1025,37,10000,7.34,19,99,1610118130,3,2035800,HK,1610060667,1610099705,28800,1819729,Hong Kong,200,,,,,,,,,,,
21.2869,29.1081,803,Clouds,broken clouds,04d,stations,295.28,293.24,295.28,295.28,1018,29,10000,0.84,335,52,1610118209,,,LY,1610083784,1610121179,7200,88533,Awjilah,200,,,,,,,1018,1013,,,
-53.4616,-33.6971,800,Clear,clear sky,01d,stations,303.38,301.02,303.38,303.38,1010,30,10000,3.72,246,0,1610118151,,,UY,1610094769,1610146084,-10800,3443061,Chui,200,,,,,,,1010,1008,,,
-169.9187,-19.0595,800,Clear,clear sky,01n,stations,296.15,300.32,296.15,296.15,1013,100,10000,1.54,120,0,1610118209,1,7306,NU,1610124614,1610172154,-39600,4036284,Alofi,200,,,,,,,,,,,
39.9086,-16.2325,803,Clouds,broken clouds,04d,stations,302.58,304.82,302.58,302.58,1005,71,10000,4.78,110,74,1610118154,,,MZ,1610074545,1610121477,7200,1052944,Angoche,200,,,,,,,1005,1004,,,
-73.2459,-39.8142,800,Clear,clear sky,01d,stations,291.15,288.72,291.15,291.15,1018,55,10000,3.09,220,0,1610118186,1,8526,CL,1610098508,1610151844,-10800,3868707,Valdivia,200,,,,,,,,,,,
-74.8492,49.7834,800,Clear,clear sky,01d,stations,254.15,248.36,254.15,254.15,1023,84,10000,3.09,350,1,1610118139,1,859,CA,1610110503,1610140619,-18000,5919850,Chapais,200,,,,,,,,,,,
98.7792,1.7427,804,Clouds,overcast clouds,04n,stations,298,302.57,298,298,1009,88,4160,0.75,181,100,1610118210,,,ID,1610062234,1610105522,25200,1213855,Sibolga,200,,,,,,,1009,1008,,,
128.8694,71.6872,804,Clouds,overcast clouds,04n,stations,247.23,240.39,247.23,247.23,1012,89,720,4.36,277,100,1610118150,,,RU,0,0,32400,2015306,Tiksi,200,,,,,,,1012,1007,,,
86.1778,69.4058,600,Snow,light snow,13n,stations,251.78,242.49,251.78,251.78,1028,91,208,8.03,181,100,1610118210,,,RU,0,0,25200,1507116,Dudinka,200,,,,,,,1028,1023,,0.16,
-72.225,7.7669,701,Mist,mist,50d,stations,298.15,302.6,298.15,298.15,1017,88,5000,1.03,0,75,1610118210,1,8587,VE,1610103879,1610145983,-14400,3628473,San Cristobal,200,2.25,501,Rain,moderate rain,10d,,,,,,
-15.2082,64.2539,804,Clouds,overcast clouds,04d,stations,279.15,269.74,279.15,279.15,994,93,10000,11.83,210,90,1610118210,1,76,IS,1610102636,1610119850,0,2630299,Hofn,200,,,,,,,,,,,
-105.2424,38.441,800,Clear,clear sky,01d,stations,272.1,266.09,270.93,273.15,1025,47,10000,4.12,280,1,1610118210,1,2746,US,1610115497,1610150217,-25200,5416005,Cañon City,200,,,,,,,,,,,
-35.1478,-8.8978,803,Clouds,broken clouds,04d,stations,302.26,302.7,302.26,302.26,1014,62,10000,5.4,79,75,1610118211,,,BR,1610093332,1610138727,-10800,3388456,São José da Coroa Grande,200,,,,,,,1014,1012,,,
-100.9176,32.7179,600,Snow,light snow,13d,stations,273.15,267.57,273.15,273.15,1028,100,402,5.14,40,90,1610118211,1,5879,US,1610113597,1610150041,-21600,5530921,Snyder,200,,,,,,,,,,,
19.9167,-11.7833,802,Clouds,scattered clouds,03d,stations,296.15,297.66,296.15,296.15,1013,83,10000,3.09,340,40,1610118034,1,2172,AO,1610079816,1610125804,3600,3347719,Luena,200,,,,,,,,,,,
59.5289,22.5667,800,Clear,clear sky,01n,stations,291.59,284.54,291.59,291.59,1019,42,10000,8.55,359,0,1610118211,,,OM,1610073812,1610112790,14400,286245,Sur,200,,,,,,,1019,1018,,,
135.6,70.0167,804,Clouds,overcast clouds,04n,stations,245.79,240.85,245.79,245.79,1009,86,1254,1.6,215,100,1610118211,,,RU,0,0,36000,2013921,Ust-Kuyga,200,,,,,,,1009,1000,,,
45.0078,51.8718,804,Clouds,overcast clouds,04n,stations,274.31,268.79,274.31,274.31,1013,96,10000,5.17,218,100,1610118211,,,RU,1610082313,1610111261,14400,580420,Atkarsk,200,,,,,,,1013,993,,,
55.4781,-21.3393,500,Rain,light rain,10d,stations,295.99,294.35,292.59,300.15,1008,69,10000,5.66,140,0,1610118211,1,2127,RE,1610070233,1610118313,14400,935214,Saint-Pierre,200,0.13,,,,,,,,,,
110.2833,-7.95,502,Rain,heavy intensity rain,10n,stations,299.38,303.1,299.38,299.38,1009,84,10000,2.42,91,100,1610118212,,,ID,1610058512,1610103720,25200,1650434,Bambanglipuro,200,7.7198,,,,,,1009,1005,,,
70.6505,30.7048,800,Clear,clear sky,01n,stations,286.72,283.74,286.72,286.72,1018,37,10000,1.25,34,0,1610118212,,,PK,1610072146,1610109116,18000,1163724,Taunsa,200,,,,,,,1018,997,,,
-25.0201,17.1503,801,Clouds,few clouds,02d,stations,300.15,294.92,300.15,300.15,1014,54,10000,10.8,70,20,1610118212,1,2467,CV,1610093508,1610133689,-3600,3374351,Pombas,200,,,,,,,,,,,
-52.0986,-32.035,800,Clear,clear sky,01d,stations,307.31,301.96,306.48,308.15,1010,23,10000,7.72,210,0,1610118203,1,8408,BR,1610094687,1610145512,-10800,3451138,Rio Grande,200,,,,,,,,,,,
153.1586,-27.0797,804,Clouds,overcast clouds,04n,stations,292.58,292.95,292.04,293.15,1015,88,10000,3.09,190,90,1610118212,1,9485,AU,1610132520,1610181976,36000,2174933,Bongaree,200,,,,,,,,,,,
167.6833,-46.1333,803,Clouds,broken clouds,04n,stations,285.93,282.13,285.93,285.93,1011,75,10000,4.92,247,70,1610118212,3,2008959,NZ,1610125807,1610181715,46800,2180815,Tuatapere,200,,,,,,7.6,,,,,
72.9651,54.2111,804,Clouds,overcast clouds,04n,stations,247.74,241.99,247.74,247.74,1042,89,10000,2.83,213,100,1610118212,,,RU,1610076326,1610103824,21600,1496380,Odesskoye,200,,,,,,,1042,1025,,,
-81.7006,12.5847,801,Clouds,few clouds,02d,stations,302.15,304.85,302.15,302.15,1015,70,10000,3.6,50,20,1610118213,1,8623,CO,1610106638,1610147774,-18000,3670218,San Andrés,200,,,,,,,,,,,
39.5131,68.0531,803,Clouds,broken clouds,04n,stations,258.98,253.39,258.98,258.98,1028,93,10000,3.17,192,54,1610118213,,,RU,1610094858,1610101354,10800,556268,Ostrovnoy,200,,,,,,,1028,1025,,,
-52.7314,47.6666,803,Clouds,broken clouds,04d,stations,277.35,268.51,276.15,278.15,992,100,10000,10.8,260,75,1610118144,1,998,CA,1610104680,1610135822,-12600,6167817,Torbay,200,,,,,,13.38,,,,,
65.6886,40.5614,800,Clear,clear sky,01n,stations,268.15,264.37,268.15,268.15,1036,68,7000,1.03,120,0,1610118213,1,9007,UZ,1610074837,1610108807,18000,1513087,Nurota,200,,,,,,,,,,,
105.15,9.1769,803,Clouds,broken clouds,04n,stations,297.5,298.74,297.5,297.5,1009,78,10000,3.69,92,81,1610118213,,,VN,1610061440,1610103257,25200,1586443,Ca Mau,200,,,,,,,1009,1009,,,
-113.7928,42.5357,800,Clear,clear sky,01n,stations,270.15,265.02,270.15,270.15,1025,86,10000,3.6,60,1,1610118061,1,3536,US,1610118265,1610151555,-25200,5587385,Burley,200,,,,,,,,,,,
96.1285,4.1363,804,Clouds,overcast clouds,04n,stations,297.65,301.03,297.65,297.65,1009,90,10000,2.46,56,100,1610118213,,,ID,1610063105,1610105923,25200,1214488,Meulaboh,200,,,,,,,1009,1009,,,
134.6333,67.6333,804,Clouds,overcast clouds,04n,stations,242.56,238.54,242.56,242.56,1010,86,2637,0.22,3,98,1610118213,,,RU,1610157195,1610166195,36000,2027044,Batagay,200,,,,,,,1010,981,,,
87.6005,43.801,701,Mist,mist,50n,stations,257.15,252.9,257.15,257.15,1039,78,2500,1,0,89,1610118214,1,9677,CN,1610070181,1610102942,28800,1529102,Ürümqi,200,,,,,,,,,,,
-72.4167,-35.3333,803,Clouds,broken clouds,04d,stations,293.11,290.42,293.11,293.11,1015,44,10000,2.95,235,84,1610118214,,,CL,1610099068,1610150886,-10800,3893726,Constitución,200,,,,,,,1015,1012,,,
-122.4286,37.4636,701,Mist,mist,50n,stations,282.28,280.16,280.37,284.26,1024,87,8047,2.06,160,90,1610118214,1,4322,US,1610119465,1610154502,-28800,5354943,Half Moon Bay,200,,,,,,,,,,,
-1.0519,44.5875,800,Clear,clear sky,01d,stations,279.07,274.62,278.15,279.82,1016,56,10000,3.09,50,0,1610118214,1,6448,FR,1610091612,1610124077,3600,6621469,Arrondissement d'Arcachon,200,,,,,,,,,,,
-40.2925,-20.3297,801,Clouds,few clouds,02d,stations,304.54,304.16,304.26,305.15,1011,55,10000,6.69,30,20,1610117959,1,8474,BR,1610093346,1610141184,-10800,3445026,Vila Velha,200,,,,,,,,,,,
-40.12,-2.8856,803,Clouds,broken clouds,04d,stations,304.77,303.12,304.77,304.77,1011,54,10000,8.45,87,84,1610118214,,,BR,1610095125,1610139322,-10800,3408368,Acaraú,200,,,,,,,1011,1010,,,
-80.4498,26.6503,804,Clouds,overcast clouds,04d,stations,292.95,293.07,292.59,293.15,1014,83,10000,3.13,0,100,1610118214,3,2017581,US,1610107893,1610145917,-18000,4167510,Palm Beach,200,,,,,,4.92,,,,,
-57.5575,-38.0023,802,Clouds,scattered clouds,03d,stations,292.28,288.04,291.48,294.15,1012,56,10000,6.17,220,40,1610118156,1,8305,AR,1610095060,1610147759,-10800,3430863,Mar del Plata,200,,,,,,,,,,,
-97.8558,55.7435,800,Clear,clear sky,01d,stations,263.15,258.94,263.15,263.15,1023,92,10000,1.54,210,1,1610118214,1,935,CA,1610117835,1610144333,-21600,6165406,Thompson,200,,,,,,,,,,,
72.9333,0.5333,804,Clouds,overcast clouds,04n,stations,301.5,302.3,301.5,301.5,1008,79,10000,7.46,314,100,1610118214,,,MV,1610068320,1610111846,18000,1337610,Thinadhoo,200,,,,,,,1008,1008,,,
112.2051,-6.8844,501,Rain,moderate rain,10n,stations,299.52,303.21,299.52,299.52,1008,83,10000,2.41,224,100,1610118215,,,ID,1610058158,1610103152,25200,8079926,Labuhan,200,1.332,,,,,,1008,1008,,,
-46.0333,60.7167,300,Drizzle,light intensity drizzle,09d,stations,274.15,271.21,274.15,274.15,1014,100,1500,1.58,125,90,1610118215,1,47,GL,1610107619,1610129667,-10800,3420846,Qaqortoq,200,,701,Mist,mist,50d,,,,,,
-90.4,20.8667,800,Clear,clear sky,01d,stations,294.96,293.03,294.96,294.96,1021,64,10000,4.9,354,0,1610118215,,,MX,1610109607,1610148981,-21600,3531368,Celestún,200,,,,,,,1021,1021,,,
-73.2472,-3.7481,803,Clouds,broken clouds,04d,stations,300.15,302.67,300.15,300.15,1015,74,10000,3.09,180,75,1610118215,1,8694,PE,1610102993,1610147359,-18000,3696183,Iquitos,200,,,,,,,,,,,
55.7679,-21.3585,500,Rain,light rain,10d,stations,295.5,293.67,292.59,300.15,1008,69,10000,5.66,140,0,1610118142,1,2127,RE,1610070162,1610118246,14400,935215,Saint-Philippe,200,0.2,,,,,,,,,,
64.9053,36.4141,800,Clear,clear sky,01n,stations,266,262,266,266,1037,92,10000,1.55,53,0,1610118153,,,AF,1610074343,1610109677,16200,1142226,Dawlatabad,200,,,,,,,1037,983,,,
150.7967,-2.5744,804,Clouds,overcast clouds,04n,stations,301.21,302.33,301.21,301.21,1006,77,10000,6.41,69,100,1610118215,,,PG,1610135748,1610179882,36000,2094342,Kavieng,200,,,,,,,1006,1005,,,
-40.8244,-21.0433,800,Clear,clear sky,01d,stations,301.5,304.08,301.5,301.5,1011,74,10000,4.01,58,5,1610118215,,,BR,1610093391,1610141394,-10800,3457819,Marataizes,200,,,,,,,1011,1009,,,
32.0377,-28.783,800,Clear,clear sky,01d,stations,300.71,301.34,300.71,300.71,1009,67,10000,4.99,76,0,1610118215,,,ZA,1610074935,1610124866,7200,962367,Richards Bay,200,,,,,,,1009,1008,,,
-6.4869,9.5217,800,Clear,clear sky,01d,stations,310.72,308.21,310.72,310.72,1007,16,10000,2.74,92,0,1610118216,,,CI,1610088273,1610130025,0,2290836,Boundiali,200,,,,,,,1007,963,,,
-3.9836,22.6783,800,Clear,clear sky,01d,stations,309.73,302.55,309.73,309.73,1010,8,10000,6.85,219,0,1610118147,,,ML,1610089069,1610128027,0,2450173,Taoudenni,200,,,,,,,1010,995,,,
78.7,67.4667,804,Clouds,overcast clouds,04n,stations,251.54,244.34,251.54,251.54,1029,91,1663,5.04,239,100,1610118216,,,RU,1610084108,1610093289,18000,1489853,Tazovsky,200,,,,,,,1029,1025,,,
18.9449,9.4515,804,Clouds,overcast clouds,04d,stations,309.99,305.37,309.99,309.99,1005,9,10000,3.52,40,99,1610118216,,,TD,1610082161,1610123927,3600,2429344,Kyabé,200,,,,,,,1005,963,,,
-1.353,60.3964,801,Clouds,few clouds,02d,stations,275.15,270.24,275.15,275.15,1020,69,10000,3.6,10,20,1610118216,1,1438,GB,1610096731,1610119103,0,2654970,Brae,200,,,,,,,,,,,
6.6147,36.365,801,Clouds,few clouds,02d,stations,294.15,288.14,294.15,294.15,1007,37,10000,7.2,260,20,1610118216,1,1074,DZ,1610088324,1610123683,3600,2501152,Constantine,200,,,,,,,,,,,
127.7558,26.1842,803,Clouds,broken clouds,04n,stations,284.15,275.88,284.15,284.15,1022,76,8000,10.8,330,75,1610118216,1,8137,JP,1610144270,1610182423,32400,1855342,Nishihara,200,,,,,,16.46,,,,,
127.9761,26.5881,803,Clouds,broken clouds,04n,stations,284.15,275.88,284.15,284.15,1022,76,8000,10.8,330,75,1610118217,1,8137,JP,1610144266,1610182321,32400,1856068,Nago,200,,,,,,16.46,,,,,
153.6833,67.45,804,Clouds,overcast clouds,04n,stations,242.68,238.3,242.68,242.68,1007,85,10000,0.73,238,89,1610118145,,,RU,1610152282,1610161962,39600,2121025,Srednekolymsk,200,,,,,,,1007,1004,,,
100.3543,-0.9492,501,Rain,moderate rain,10n,stations,299.72,302.81,299.72,299.72,1010,77,4642,2.45,260,98,1610118141,,,ID,1610061591,1610105408,25200,1633419,Padang,200,1.153,,,,,,1010,1010,,,
41.867,3.9366,800,Clear,clear sky,01d,stations,305.91,302.14,305.91,305.91,1006,18,10000,3.87,30,0,1610118217,,,KE,1610076112,1610118970,10800,187896,Mandera,200,,,,,,,1006,982,,,
26.6876,13.6017,800,Clear,clear sky,01d,stations,302,294.55,302,302,1010,15,10000,7.73,37,0,1610118217,,,SD,1610080724,1610121646,7200,364933,Umm Kaddadah,200,,,,,,,1010,944,,,
121.9,-33.8667,800,Clear,clear sky,01n,stations,294.15,290.92,294.15,294.15,1017,49,10000,4.63,60,0,1610118137,1,9525,AU,1610052631,1610104024,28800,2071860,Esperance,200,,,,,,,,,,,
-122.7002,58.8053,802,Clouds,scattered clouds,03n,stations,254.15,249.81,254.15,254.15,1016,84,10000,1.03,0,40,1610118011,1,986,CA,1610125045,1610149052,-25200,5955902,Fort Nelson,200,,,,,,,,,,,
13.84,-18.0607,500,Rain,light rain,10d,stations,300.27,300.84,300.27,300.27,1006,45,10000,1.06,225,100,1610118156,,,NA,1610080604,1610127935,7200,3354077,Opuwo,200,0.67,,,,,,1006,884,,,
98.5174,39.7432,804,Clouds,overcast clouds,04n,stations,257.9,253.47,257.9,257.9,1033,72,10000,1.25,333,99,1610118217,,,CN,1610066817,1610101065,28800,1279945,Jiuquan,200,,,,,,,1033,854,,,
125.4092,-8.9266,804,Clouds,overcast clouds,04n,stations,290.42,292.41,290.42,290.42,1007,100,10000,0.71,52,97,1610118217,,,TL,1610141213,1610186607,32400,1651810,Airai,200,,,,,,,1007,853,,,
-135.0538,60.7161,801,Clouds,few clouds,02n,stations,269.15,262.03,269.15,269.15,1002,80,10000,6.17,190,20,1610118218,1,983,CA,1610128966,1610151062,-25200,6180550,Whitehorse,200,,,,,,,,,,,
140.8333,35.7333,801,Clouds,few clouds,02n,stations,270.15,266.27,270.15,270.15,1008,74,10000,1.54,290,20,1610118153,1,7955,JP,1610142413,1610178001,32400,2112802,Hasaki,200,,,,,,,,,,,
12.3689,-6.1349,801,Clouds,few clouds,02d,stations,302.15,306.4,302.15,302.15,1009,79,10000,3.09,300,20,1610118218,1,2165,AO,1610082202,1610127043,3600,2236967,Soyo,200,,,,,,,,,,,
102.5,71.9667,803,Clouds,broken clouds,04n,stations,245,238.17,245,245,1024,88,10000,4.29,43,79,1610118134,,,RU,0,0,25200,2022572,Khatanga,200,,,,,,,1024,1020,,,
-53.1147,48.6499,500,Rain,light rain,10d,stations,277.23,275.57,276.15,278.71,990,100,9045,0.51,60,99,1610118218,1,719,CA,1610105005,1610135681,-12600,5905393,Bonavista,200,0.31,,,,,,,,,,
127.4,46.0833,804,Clouds,overcast clouds,04n,stations,244.35,238.82,244.35,244.35,1021,86,10000,2.41,224,92,1610118218,,,CN,1610061103,1610092911,28800,2038421,Bayan,200,,,,,,,1021,1002,,,
31.0838,51.801,804,Clouds,overcast clouds,04n,stations,273.04,267,273.04,273.04,1011,97,10000,5.68,267,100,1610118218,,,UA,1610085633,1610114626,7200,695653,Ripky,200,,,,,,,1011,993,,,
114.0833,71.9167,804,Clouds,overcast clouds,04n,stations,241.26,235,241.26,241.26,1022,85,3362,3.4,317,100,1610118137,,,RU,0,0,32400,2017155,Saskylakh,200,,,,,,,1022,1021,,,
-35.7353,-9.6658,803,Clouds,broken clouds,04d,stations,304.15,306.07,304.15,304.15,1014,62,10000,4.63,80,75,1610117971,1,8413,BR,1610093395,1610138946,-10800,3395981,Maceió,200,,,,,,,,,,,
-130.3201,54.3161,803,Clouds,broken clouds,04n,stations,283.15,274.17,283.15,283.15,999,46,10000,9.77,130,75,1610118190,1,883,CA,1610125128,1610152628,-28800,6113406,Prince Rupert,200,,,,,,15.43,,,,,
33.8129,27.2574,800,Clear,clear sky,01d,stations,299.15,296.25,299.15,299.15,1013,36,10000,4.12,360,0,1610118040,1,2513,EG,1610080544,1610118405,7200,361291,Hurghada,200,,,,,,,,,,,
-0.2361,14.4439,800,Clear,clear sky,01d,stations,310.75,303.75,310.75,310.75,1008,7,10000,6.42,92,0,1610118219,,,BF,1610087274,1610128023,0,2360372,Gorom-Gorom,200,,,,,,,1008,978,,,
-114.3525,62.456,800,Clear,clear sky,01n,stations,251.15,245.62,251.15,251.15,1017,77,10000,2.57,70,1,1610118016,1,1007,CA,1610125052,1610145037,-25200,6185377,Yellowknife,200,,,,,,,,,,,
139.8667,34.9833,801,Clouds,few clouds,02n,stations,274.15,269.81,274.15,274.15,1008,51,10000,2.06,290,20,1610118131,1,8074,JP,1610142533,1610178345,32400,1850523,Tateyama,200,,,,,,,,,,,
42.4509,18.3851,802,Clouds,scattered clouds,03n,stations,287.62,285.19,287.15,288.15,1021,82,10000,4.12,210,40,1610118219,1,7396,SA,1610077445,1610117356,10800,110690,Faya,200,,,,,,,,,,,
55.4567,57.2829,601,Snow,snow,13n,stations,262.35,256.92,262.35,262.35,1028,95,1564,3.25,159,100,1610118219,,,RU,1610081654,1610106903,18000,514706,Osa,200,,,,,,,1028,1014,,0.562,
69.2056,55.6821,804,Clouds,overcast clouds,04n,stations,252.92,246.12,252.92,252.92,1039,87,10000,4.5,200,100,1610118219,,,RU,1610077738,1610104217,18000,1492827,Novoseleznëvo,200,,,,,,,1039,1027,,,
79.1667,52.2667,800,Clear,clear sky,01n,stations,242.43,236.55,242.43,242.43,1048,85,10000,2.87,227,3,1610118219,,,RU,1610074232,1610102940,25200,1503153,Klyuchi,200,,,,,,,1048,1028,,,
-109.4662,41.5286,800,Clear,clear sky,01d,stations,262.15,257.09,262.15,262.15,1025,85,10000,2.57,180,1,1610118001,1,5674,US,1610117041,1610150701,-25200,5826559,Green River,200,,,,,,,,,,,
88.3972,69.4865,600,Snow,light snow,13n,stations,248.51,240.52,248.51,248.51,1029,88,138,6.05,133,100,1610118220,,,RU,0,0,25200,1490256,Talnakh,200,,,,,,,1029,1020,,0.21,
-84.5333,39.1834,804,Clouds,overcast clouds,04d,stations,272.99,266.62,272.04,273.71,1020,80,10000,5.66,360,90,1610117670,1,3729,US,1610110650,1610145121,-18000,4513583,Hamilton,200,,,,,,,,,,,
-68.15,-16.5,500,Rain,light rain,10d,stations,278.15,273.94,278.15,278.15,1039,93,8000,4.12,290,90,1610117879,1,8648,BO,1610100461,1610147444,-14400,3911925,La Paz,200,0.27,,,,,,,,,,
-2.7167,53.7667,601,Snow,snow,13d,stations,274.69,269.9,274.15,275.15,1020,93,2500,4.12,10,75,1610118112,1,1411,GB,1610094337,1610122151,0,2639912,Preston,200,,,,,,,,,,1,
-38.8828,-15.8631,802,Clouds,scattered clouds,03d,stations,304.15,302.28,304.15,304.15,1012,51,10000,7.72,70,40,1610118220,1,8422,BR,1610093503,1610140350,-10800,3470137,Belmonte,200,,,,,,,,,,,
27.9116,-33.0153,803,Clouds,broken clouds,04d,stations,298.15,298.52,298.15,298.15,1011,73,10000,4.63,210,75,1610118132,1,1912,ZA,1610075329,1610126453,7200,1006984,East London,200,,,,,,,,,,,
-68.5145,63.7506,803,Clouds,broken clouds,04d,stations,250.26,244.17,250.15,250.37,1029,70,10000,3.31,128,75,1610118040,1,797,CA,1610115000,1610133080,-18000,5983720,Iqaluit,200,,,,,,,,,,,
-147.8028,64.8569,803,Clouds,broken clouds,04n,stations,261.15,256.65,261.15,261.15,993,72,10000,1.54,360,75,1610118139,1,7683,US,1610134956,1610151193,-32400,5859699,College,200,,,,,,,,,,,
10.7002,46.6166,800,Clear,clear sky,01d,stations,272.1,268.41,270.37,274.15,1014,55,10000,1.03,250,0,1610118221,1,6757,IT,1610089222,1610120824,3600,3175096,Laas,200,,,,,,,,,,,
153.6167,-28.65,500,Rain,light rain,10n,stations,291.58,289.08,290.37,294.15,1017,73,10000,5.14,170,75,1610117773,1,9496,AU,1610132205,1610182071,39600,2172880,Byron Bay,200,0.24,,,,,,,,,,
146.4167,68.5333,804,Clouds,overcast clouds,04n,stations,247.28,241.94,247.28,247.28,1007,89,1118,2.22,34,99,1610118159,,,RU,1610157061,1610160672,39600,2126785,Belaya Gora,200,,,,,,,1007,999,,,
-9.3811,39.3558,804,Clouds,overcast clouds,04d,stations,282.65,277.32,282.04,283.71,1005,54,10000,4.92,34,91,1610118221,3,2002825,PT,1610092644,1610127043,0,2264923,Peniche,200,,,,,,7.15,,,,,
-49.2647,-8.2578,801,Clouds,few clouds,02d,stations,309.53,314.3,309.53,309.53,1011,46,10000,0.57,143,20,1610118221,,,BR,1610096786,1610142051,-10800,3401845,Conceição do Araguaia,200,,,,,,,1011,991,,,
-96.167,41.3,701,Mist,mist,50d,stations,270.31,266.56,269.82,271.15,1029,93,4828,1.81,3,75,1610118221,1,4920,US,1610113809,1610147548,-21600,5067114,Douglas,200,,,,,,,,,,,
90.2201,25.5198,800,Clear,clear sky,01n,stations,290.81,289.83,290.81,290.81,1012,64,10000,1.76,66,0,1610118221,,,IN,1610066792,1610105073,19800,1254046,Tura,200,,,,,,,1012,969,,,
124.7167,55.1667,804,Clouds,overcast clouds,04n,stations,243.6,238.62,243.6,243.6,1018,83,10000,1.61,281,99,1610118105,,,RU,1610150596,1610177556,32400,2014718,Tynda,200,,,,,,,1018,945,,,
14.2845,-22.116,801,Clouds,few clouds,02d,stations,292.88,291.61,292.88,292.88,1008,80,10000,4.75,216,15,1610118222,,,NA,1610080034,1610128292,7200,3356832,Henties Bay,200,,,,,,,1008,1005,,,
135.8833,46.4856,803,Clouds,broken clouds,04n,stations,242.74,238.16,242.74,242.74,1018,87,9453,1.03,230,77,1610118222,,,RU,1610145537,1610177254,36000,2013279,Vostok,200,,,,,,,1018,937,,,
57.5167,-20.5167,500,Rain,light rain,10n,stations,300.15,300.15,300.15,300.15,1008,74,8000,6.69,120,75,1610118222,1,2061,MU,1610069839,1610117729,14400,933995,Souillac,200,0.13,,,,,,,,,,
-151.75,-16.4833,501,Rain,moderate rain,10n,stations,299.64,299.7,299.64,299.64,1011,75,10000,6.4,112,3,1610118142,,,PF,1610120535,1610167509,-36000,4034551,Faanui,200,1.07,,,,,,1011,1011,,,
21.2561,-28.4478,801,Clouds,few clouds,02d,stations,309.15,306.11,309.15,309.15,1010,16,10000,3.09,160,20,1610118222,1,1990,ZA,1610077569,1610127409,7200,945945,Upington,200,,,,,,,,,,,
-137.5108,60.7522,804,Clouds,overcast clouds,04n,stations,260.19,256.07,260.19,260.19,1005,91,2661,1.14,82,98,1610118222,,,CA,1610129575,1610151632,-25200,5969025,Haines Junction,200,,,,,,,1005,928,,,
87.9833,65.8167,804,Clouds,overcast clouds,04n,stations,246.02,238.43,246.02,246.02,1037,85,10000,5.39,175,92,1610118222,,,RU,1610079452,1610093487,25200,1488903,Turukhansk,200,,,,,,,1037,1030,,,
-80.7333,-0.95,803,Clouds,broken clouds,04d,stations,299.15,302.33,299.15,299.15,1015,78,10000,2.06,200,75,1610118222,1,8552,EC,1610105065,1610148882,-18000,3654410,Manta,200,,,,,,,,,,,
-74.7819,-0.1934,501,Rain,moderate rain,10d,stations,297.16,301.51,297.16,297.16,1015,95,5902,1.4,123,99,1610118223,,,CO,1610103711,1610147379,-18000,3671437,Caucayá,200,2.27,,,,,,1015,993,,,
78.6833,27.25,803,Clouds,broken clouds,04n,stations,292.61,290.86,292.61,292.61,1014,49,10000,2,340,82,1610118223,,,IN,1610069773,1610107632,19800,1269165,Jasrāna,200,,,,,,,1014,995,,,
113.4267,56.1481,804,Clouds,overcast clouds,04n,stations,244.76,238.72,244.76,244.76,1032,89,3030,3.16,306,91,1610118223,,,RU,1610067303,1610093420,28800,2016907,Severomuysk,200,,,,,,,1032,840,,,
45.05,-25.1667,800,Clear,clear sky,01d,stations,300.87,300.7,300.87,300.87,1007,64,10000,5.71,166,3,1610118223,,,MG,1610072277,1610121276,10800,1067565,Beloha,200,,,,,,,1007,989,,,
-9.5,29.5833,800,Clear,clear sky,01d,stations,290.92,280.84,290.92,290.92,1007,56,10000,14.04,241,0,1610118223,,,MA,1610091235,1610128510,3600,2527087,Tiznit Province,200,,,,,,,1007,942,,,
