coord/lon,coord/lat,weather/0/id,weather/0/main,weather/0/description,weather/0/icon,base,main/temp,main/feels_like,main/temp_min,main/temp_max,main/pressure,main/humidity,visibility,wind/speed,wind/deg,clouds/all,dt,sys/type,sys/id,sys/country,sys/sunrise,sys/sunset,timezone,id,name,cod,main/sea_level,main/grnd_level,wind/gust,rain/1h,message,snow/1h,weather/1/id,weather/1/main,weather/1/description,weather/1/icon
-157.7394,21.4022,801,Clouds,few clouds,02d,stations,293.75,294.99,292.59,295.15,1016,83,10000,1.98,37,20,1610213038,1,7877,US,1610212239,1610251530,-36000,5847486,Kailua,200,,,,,,,,,,
151.2073,-33.8679,800,Clear,clear sky,01n,stations,289.95,289.67,288.71,291.15,1019,82,10000,2.06,300,0,1610212975,1,9600,AU,1610218498,1610269784,39600,2147714,Sydney,200,,,,,,,,,,
-84.5333,39.1834,804,Clouds,overcast clouds,04d,stations,272.52,268.31,271.48,273.71,1026,64,10000,2.06,0,90,1610212405,1,4776,US,1610197041,1610231579,-18000,4513583,Hamilton,200,,,,,,,,,,
-75.978,36.8529,800,Clear,clear sky,01d,stations,277.87,274.54,277.04,278.71,1014,57,10000,1.34,343,0,1610213000,3,2032858,US,1610194615,1610229898,-18000,4791259,Virginia Beach,200,,,1.34,,,,,,,
76.3264,9.49,804,Clouds,overcast clouds,04n,stations,299.77,303.63,299.77,299.77,1010,79,10000,1.72,106,100,1610213185,,,IN,1610154809,1610196577,19800,1278985,Alappuzha,200,1010,1009,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,city not found,,,,,
22.4617,-33.963,802,Clouds,scattered clouds,03d,stations,294.15,292.26,294.15,294.15,1011,83,10000,6.69,220,40,1610213185,1,1918,ZA,1610162948,1610214300,7200,1002145,George,200,,,,,,,,,,
4.8833,51.8,800,Clear,clear sky,01n,stations,275.85,272.09,274.82,277.04,1024,88,10000,2.73,331,2,1610213185,3,2011122,NL,1610178287,1610207402,3600,2744826,Gemeente Werkendam,200,,,,,,,,,,
-71.3436,-29.9533,801,Clouds,few clouds,02d,stations,292.15,288.75,292.15,292.15,1016,63,10000,5.66,290,20,1610213185,1,8514,CL,1610186050,1610236238,-10800,3893629,Coquimbo,200,,,,,,,,,,
116.15,-33.3667,803,Clouds,broken clouds,04n,stations,289.44,289.69,289.44,289.44,1012,87,10000,1.51,260,75,1610213185,,,AU,1610226991,1610278123,28800,2074113,Collie,200,1012,990,,,,,,,,
-44.8683,-1.8283,803,Clouds,broken clouds,04d,stations,305.12,306.46,305.12,305.12,1010,52,10000,3.97,66,76,1610213185,,,BR,1610182795,1610226781,-10800,3401148,Cururupu,200,1010,1009,,,,,,,,
43.4631,56.2389,600,Snow,light snow,13n,stations,267.1,261.49,267.04,267.15,1014,93,10000,4,80,90,1610213185,1,9037,RU,1610170473,1610196691,10800,563708,Dzerzhinsk,200,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,city not found,,,,,
-120.4579,34.6391,800,Clear,clear sky,01d,stations,284.89,283.76,281.15,287.04,1022,87,10000,1.54,80,1,1610213186,1,4747,US,1610204958,1610240911,-28800,5367788,Lompoc,200,,,,,,,,,,
150.1833,-35.7167,800,Clear,clear sky,01n,stations,285.18,284.64,282.04,288.15,1017,95,10000,1.34,247,4,1610213186,3,2010627,AU,1610218459,1610270315,39600,2176639,Batemans Bay,200,,,2.68,,,,,,,
-12.1743,12.5579,800,Clear,clear sky,01d,stations,311.15,307.6,311.15,311.15,1007,12,10000,3.09,320,0,1610213186,1,2433,SN,1610176362,1610217517,0,2250645,Kédougou,200,,,,,,,,,,
-49.6678,61.994,600,Snow,light snow,13d,stations,272.6,268.23,272.6,272.6,1005,96,1319,3.18,354,100,1610213186,,,GL,1610195560,1610216320,-10800,3421193,Paamiut,200,1005,1003,,,,0.15,,,,
125.3894,58.6031,600,Snow,light snow,13n,stations,250.5,243.11,250.5,250.5,1019,90,336,5.27,283,100,1610213186,,,RU,1610238133,1610262545,32400,2027968,Aldan,200,1019,932,,,,0.13,,,,
176.6333,-39.8833,802,Clouds,scattered clouds,03d,stations,285.93,285.98,285.93,285.93,1014,95,10000,0.82,16,42,1610213186,3,2010964,NZ,1610211403,1610264671,46800,2185329,Otane,200,,,,,,,,,,
29.0864,70.8578,802,Clouds,scattered clouds,03n,stations,264.79,256.97,264.79,264.79,1020,93,10000,6.88,173,38,1610213186,,,NO,0,0,3600,780687,Berlevåg,200,1020,1019,,,,,,,,
16.6477,-20.4637,501,Rain,moderate rain,10d,stations,293.66,292.68,293.66,293.66,1007,84,10000,5.22,228,99,1610213186,,,NA,1610166098,1610213942,7200,3353811,Otjiwarongo,200,1007,851,,1.78,,,,,,
-173.9833,-18.65,802,Clouds,scattered clouds,03n,stations,299.15,302.83,299.15,299.15,1012,89,10000,3.09,80,40,1610213187,1,7292,TO,1610298513,1610345904,46800,4032420,Neiafu,200,,,,,,,,,,
-147.7164,64.8378,803,Clouds,broken clouds,04n,stations,256.38,251.52,255.15,258.15,1000,78,10000,1.83,61,75,1610213101,1,7683,US,1610221192,1610237765,-32400,5861897,Fairbanks,200,,,,,,,,,,
-71.1008,18.2085,802,Clouds,scattered clouds,03d,stations,301.15,302.53,301.15,301.15,1016,78,10000,6.17,130,40,1610213187,1,7048,DO,1610191094,1610231077,-14400,3492985,Santa Cruz de Barahona,200,,,,,,,,,,
-165.4064,64.5011,804,Clouds,overcast clouds,04n,stations,254.15,248.31,254.15,254.15,1002,71,10000,3.09,30,90,1610213187,1,7770,US,1610225132,1610242318,-32400,5870133,Nome,200,,,,,,,,,,
10.6554,-3.432,803,Clouds,broken clouds,04d,stations,300,303.48,300,300,1008,83,10000,3.1,187,64,1610213187,,,GA,1610169309,1610213609,3600,2399001,Mayumba,200,1008,1006,,,,,,,,
90.2201,25.5198,801,Clouds,few clouds,02n,stations,290.43,288.97,290.43,290.43,1012,51,10000,1.1,86,24,1610213187,,,IN,1610153199,1610191516,19800,1254046,Tura,200,1012,968,,,,,,,,
23.6821,70.6634,801,Clouds,few clouds,02n,stations,267.15,258.2,267.15,267.15,1011,63,10000,8.23,200,20,1610213187,1,1632,NO,0,0,3600,779683,Hammerfest,200,,,14.92,,,,,,,
17.4333,-20.5833,501,Rain,moderate rain,10d,stations,295.24,297.83,295.24,295.24,1006,78,10000,0.33,242,100,1610213187,,,NA,1610165896,1610213767,7200,3354876,Okakarara,200,1006,862,,2.47,,,,,,
17.691,-14.6585,500,Rain,light rain,10n,stations,292.98,293.64,292.98,292.98,1008,90,10000,3.14,270,95,1610213187,,,AO,1610166484,1610213055,3600,3347353,Menongue,200,1008,863,,0.67,,,,,,
107.3397,53.1939,803,Clouds,broken clouds,04n,stations,260.72,255.26,260.72,260.72,1035,81,10000,2.99,313,70,1610213188,,,RU,1610240480,1610268864,28800,2022143,Khuzhir,200,1035,974,,,,,,,,
-9.4895,13.0349,800,Clear,clear sky,01d,stations,311.7,308.71,311.7,311.7,1006,8,10000,1.12,38,0,1610213188,,,ML,1610175766,1610216824,0,2455216,Kita,200,1006,971,,,,,,,,
42.4509,18.3851,801,Clouds,few clouds,02n,stations,286.14,284.99,285.15,287.15,1022,87,10000,2.06,180,20,1610213188,1,7396,SA,1610163857,1610203793,10800,110690,Faya,200,,,,,,,,,,
11.9871,43.2745,804,Clouds,overcast clouds,04n,stations,276.85,272.44,276.48,277.04,1011,85,1329,3.77,44,100,1610213188,3,2007160,IT,1610174609,1610207669,3600,6536842,Cortona,200,,,,,,,,,,
-158.1547,21.3906,800,Clear,clear sky,01d,stations,291.47,292.13,290.15,293.15,1017,88,10000,2.06,30,1,1610213188,1,7868,US,1610212337,1610251632,-36000,5851349,Nānākuli,200,,,,,,,,,,
-15.2082,64.2539,800,Clear,clear sky,01n,stations,267.09,259.59,267.09,267.09,1014,82,10000,6.5,348,0,1610213188,,,IS,1610188924,1610206411,0,2630299,Hofn,200,1014,1014,,,,,,,,
26.4,46.4333,701,Mist,mist,50n,stations,272.85,270.1,272.04,273.15,1021,100,5000,1.03,0,40,1610213188,1,6909,RO,1610171795,1610203562,7200,686090,Asău,200,,,,,,0.11,600,Snow,light snow,13n
149.6333,61.15,804,Clouds,overcast clouds,04n,stations,243.17,237.67,243.17,243.17,1013,83,3529,2.34,356,99,1610213188,,,RU,1610233592,1610255446,39600,2120047,Ust'-Omchug,200,1013,931,,,,,,,,
-60.2798,-38.3739,800,Clear,clear sky,01d,stations,301.6,297.5,301.6,301.6,1008,36,10000,6.71,322,0,1610213189,,,AR,1610182108,1610234868,-10800,3833859,Tres Arroyos,200,1008,996,,,,,,,,
134.2556,7.0419,500,Rain,light rain,10n,stations,297.15,301.3,297.15,297.15,1007,94,10000,1.54,40,90,1610213189,1,7901,PW,1610227080,1610269341,32400,7671223,Kloulklubed,200,,,,0.46,,,,,,
139.9,69.3,804,Clouds,overcast clouds,04n,stations,244.41,239.74,244.41,244.41,1017,89,1380,1.19,334,99,1610213189,,,RU,0,0,36000,2028164,Deputatsky,200,1017,939,,,,,,,,
33.1397,15.1603,800,Clear,clear sky,01n,stations,299.16,294.63,299.16,299.16,1009,29,10000,5.34,359,0,1610213189,,,SD,1610165752,1610206370,7200,364071,Wad Rāwah,200,1009,965,,,,,,,,
121.9667,53.9667,804,Clouds,overcast clouds,04n,stations,251.28,246.8,251.28,251.28,1023,87,9741,1.12,263,100,1610213189,,,RU,1610237212,1610265109,32400,2012938,Yerofey Pavlovich,200,1023,953,,,,,,,,
31.1107,70.3705,804,Clouds,overcast clouds,04n,stations,267.56,260.48,267.56,267.56,1022,93,10000,6.16,185,100,1610213189,,,NO,0,0,3600,777019,Vardø,200,1022,1021,,,,,,,,
166.5333,-20.65,500,Rain,light rain,10n,stations,298.62,300.37,298.62,298.62,1007,92,10000,5.87,45,100,1610213189,,,NC,1610216528,1610264396,39600,2141305,Fayaoué,200,1007,1007,,0.8964,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,city not found,,,,,
-122.6762,45.5234,803,Clouds,broken clouds,04d,stations,275.14,272.48,273.71,277.04,1028,87,10000,0.97,43,75,1610213189,1,5321,US,1610207371,1610239564,-28800,5746545,Portland,200,,,,,,,,,,
15.9667,5.6667,802,Clouds,scattered clouds,03n,stations,300.73,297.19,300.73,300.73,1007,16,10000,2.12,54,50,1610213189,,,CF,1610168921,1610211446,3600,2389804,Baoro,200,1007,928,,,,,,,,
72.0167,24.5167,800,Clear,clear sky,01n,stations,291.1,287.33,291.1,291.1,1014,55,10000,4.99,29,0,1610213190,,,IN,1610157449,1610196006,19800,1272962,Dhanera,200,1014,998,,,,,,,,
57.7575,-20.3428,500,Rain,light rain,10n,stations,299.2,303.11,299.15,299.26,1009,94,10000,3.6,130,40,1610213190,1,2061,MU,1610156241,1610204061,14400,1106677,Bambous Virieux,200,,,,0.28,,,,,,
-169.9187,-19.0595,801,Clouds,few clouds,02d,stations,297.15,300.58,297.15,297.15,1013,94,10000,2.57,100,21,1610213190,1,7306,NU,1610211053,1610258564,-39600,4036284,Alofi,200,,,,,,,,,,
12.375,51.342,804,Clouds,overcast clouds,04n,stations,273.76,269.35,273.15,274.26,1022,100,8000,3.6,300,90,1610212945,1,1273,DE,1610176361,1610205730,3600,6548737,Leipzig,200,,,,,,0.1,,,,
115.8257,22.8134,802,Clouds,scattered clouds,03n,stations,283.71,280.39,283.71,283.71,1025,31,10000,0.89,45,48,1610213190,3,2000938,CN,1610233144,1610272126,28800,1805857,Jieshi,200,1025,1023,1.79,,,,,,,
73,5.6667,804,Clouds,overcast clouds,04n,stations,301.28,304.71,301.28,301.28,1010,69,10000,1.73,163,98,1610213190,,,MV,1610155230,1610197754,18000,1337619,Ugoofaaru,200,1010,1010,,,,,,,,
-97.8558,55.7435,804,Clouds,overcast clouds,04d,stations,256.15,251.52,256.15,256.15,1024,85,10000,1.54,260,90,1610213190,1,935,CA,1610204189,1610230828,-21600,6165406,Thompson,200,,,,,,,,,,
-70.4833,-25.4,802,Clouds,scattered clouds,03d,stations,294.15,292.99,294.15,294.15,1014,63,10000,3.31,252,26,1610213190,,,CL,1610186434,1610235441,-10800,3870243,Taltal,200,1014,1013,,,,,,,,
75.9797,39.4547,600,Snow,light snow,13n,stations,265.15,260.62,265.15,265.15,1036,79,4000,2,340,90,1610213190,1,9676,CN,1610244957,1610279444,28800,1280849,Kashgar,200,,,,,,,701,Mist,mist,50n
,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,city not found,,,,,
-65.4117,-24.7859,500,Rain,light rain,10d,stations,298.15,297.62,298.15,298.15,1014,61,10000,4.12,360,75,1610213191,1,8267,AR,1610185292,1610234148,-10800,3838233,Salta,200,,,,0.38,,,,,,
-70.1431,-20.2208,800,Clear,clear sky,01d,stations,297.15,292.95,297.15,297.15,1013,53,10000,7.72,240,0,1610213191,1,8492,CL,1610186965,1610234746,-10800,3887127,Iquique,200,,,,,,,,,,
12.6934,67.667,804,Clouds,overcast clouds,04n,stations,276.04,265.89,276.04,276.04,1002,78,10000,11.55,142,100,1610213191,,,NO,1610186436,1610195502,3600,3137469,Sørland,200,1002,1001,,,,,,,,
-63.5986,50.2334,804,Clouds,overcast clouds,04d,stations,272.15,265.57,272.15,272.15,1006,74,10000,5.66,340,90,1610213191,1,812,CA,1610194291,1610224278,-18000,5972291,Havre-St-Pierre,200,,,9.77,,,,,,,
-54.3333,-34.4833,803,Clouds,broken clouds,04d,stations,299.22,295.67,299.22,299.22,1014,38,10000,5.39,127,83,1610213191,,,UY,1610181311,1610232809,-10800,3440777,Rocha,200,1014,1011,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,city not found,,,,,
-52.6478,5.1552,500,Rain,light rain,10d,stations,301.15,303.53,301.15,301.15,1011,89,10000,6.69,50,90,1610213191,1,8669,GF,1610185342,1610227969,-10800,3381303,Kourou,200,,,,0.26,,,,,,
49.1816,11.2842,800,Clear,clear sky,01n,stations,296.79,294.51,296.79,296.79,1015,63,10000,6.19,43,0,1610213191,,,SO,1610161505,1610202915,10800,64013,Bosaso,200,1015,1014,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,city not found,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,city not found,,,,,
173.7833,-35.1,802,Clouds,scattered clouds,03d,stations,290.93,292.47,290.93,290.93,1013,92,10000,0.89,138,50,1610213192,3,2012217,NZ,1610212888,1610264554,46800,2189343,Kaeo,200,,,1.34,,,,,,,
57.6608,-20.0064,800,Clear,clear sky,01n,stations,299.26,303.36,299.26,299.26,1009,84,10000,1.79,144,0,1610213192,3,2002134,MU,1610156302,1610204046,14400,934479,Grand Gaube,200,,,4.47,,,,,,,
12.3689,-6.1349,801,Clouds,few clouds,02d,stations,299.52,300.72,299.52,299.52,1008,78,10000,5.17,195,17,1610213048,,,AO,1610168631,1610213463,3600,2236967,Soyo,200,1008,1007,,,,,,,,
-46.4614,-23.6678,803,Clouds,broken clouds,04d,stations,298.57,297.62,298.15,299.26,1015,69,10000,6.17,160,75,1610213055,1,8446,BR,1610180877,1610229464,-10800,3457381,Mauá,200,,,,,,,,,,
-63.0208,-7.5061,804,Clouds,overcast clouds,04d,stations,309.65,313.91,309.65,309.65,1010,43,10000,0.53,28,88,1610213192,,,BR,1610186594,1610231697,-14400,3664078,Humaitá,200,1010,1005,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,city not found,,,,,
55.2,45.3167,802,Clouds,scattered clouds,03n,stations,273.24,266.36,273.24,273.24,1023,82,10000,6.49,152,27,1610213192,,,KZ,1610164647,1610196882,18000,610298,Beyneu,200,1023,1023,,,,,,,,
15.0667,-17.8833,802,Clouds,scattered clouds,03d,stations,298.4,296.06,298.4,298.4,1007,58,10000,6.4,256,48,1610213192,,,NA,1610166766,1610214033,7200,3354178,Ongandjera,200,1007,889,,,,,,,,
67.0786,57.4028,600,Snow,light snow,13n,stations,257.63,253.06,257.63,257.63,1025,95,179,1.63,24,100,1610213192,,,RU,1610165264,1610190562,18000,1486369,Yarkovo,200,1025,1018,,,,0.16,,,,
-74.1638,40.8584,802,Clouds,scattered clouds,03d,stations,273.72,266.39,272.59,274.82,1012,47,10000,6.17,330,40,1610213158,1,6015,US,1610194839,1610228803,-18000,5096699,Clifton,200,,,8.75,,,,,,,
78.3619,56.3491,804,Clouds,overcast clouds,04n,stations,256.02,248.9,256.02,256.02,1030,93,221,5.16,222,100,1610213193,,,RU,1610248494,1610274764,25200,1492607,Severnoye,200,1030,1013,,,,,,,,
-16.3333,33.0833,801,Clouds,few clouds,02d,stations,288.15,279.41,288.15,288.15,1020,63,10000,11.83,340,20,1610213193,1,6902,PT,1610179747,1610216128,0,2270385,Camacha,200,,,,,,,,,,
-106.8317,40.485,800,Clear,clear sky,01d,stations,264.5,261.19,261.15,267.04,1021,85,10000,0.29,316,1,1610213193,1,5785,US,1610202613,1610236714,-25200,5582371,Steamboat Springs,200,,,,,,,,,,
122.2111,-8.6199,804,Clouds,overcast clouds,04n,stations,300.38,305.06,300.38,300.38,1006,77,10000,0.68,15,93,1610213193,,,ID,1610228442,1610273761,28800,1635815,Maumere,200,1006,1004,,,,,,,,
-8.1588,42.0304,803,Clouds,broken clouds,04n,stations,277.04,270.21,277.04,277.04,1010,70,10000,6.71,48,80,1610213193,3,2007751,PT,1610179210,1610212741,0,7117100,Vila,200,,,11.62,,,,,,,
148.2333,-20.0167,804,Clouds,overcast clouds,04n,stations,296.15,295.97,296.15,296.15,1006,88,10000,6.17,160,90,1610213193,1,9503,AU,1610220993,1610268716,36000,2174444,Bowen,200,,,,,,,,,,
30.3147,-29.6528,803,Clouds,broken clouds,04n,stations,296.39,300.07,295.93,298.71,1006,90,10000,1.09,36,53,1610213193,3,2002439,ZA,1610161679,1610211799,7200,965301,Edendale,200,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,city not found,,,,,
0.3363,53.1436,721,Haze,haze,50n,stations,274.26,271,273.15,275.37,1026,100,8000,2.06,230,75,1610213194,1,1503,GB,1610179773,1610208099,0,2637762,Skegness,200,,,,,,,,,,
72.4699,34.1199,800,Clear,clear sky,01n,stations,283.53,279.89,283.53,283.53,1018,42,10000,1.98,55,0,1610213194,,,PK,1610158582,1610194655,18000,1164216,Swabi,200,1018,978,,,,,,,,
-114.1632,47.6936,804,Clouds,overcast clouds,04d,stations,272.27,268.42,272.04,272.59,1037,55,5820,1.27,230,98,1610213194,3,2012485,US,1610205803,1610237044,-25200,5671996,Polson,200,,,,,,,,,,
27.4167,-7.3,500,Rain,light rain,10n,stations,294.85,298.4,294.85,294.85,1009,91,10000,0.32,286,77,1610213194,,,CD,1610164902,1610209967,7200,209598,Manono,200,1009,941,,0.12,,,,,,
-76.2167,-13.7,800,Clear,clear sky,01d,stations,296.15,296.01,296.15,296.15,1013,73,10000,4.12,310,0,1610213166,1,8691,PE,1610189132,1610235496,-18000,3932145,Pisco,200,,,,,,,,,,
80.2644,41.1231,800,Clear,clear sky,01n,stations,261.46,257.77,261.46,261.46,1047,88,10000,0.59,341,0,1610213194,,,CN,1610244215,1610278129,28800,1529660,Aksu,200,1047,910,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,city not found,,,,,
131.9608,60.8953,804,Clouds,overcast clouds,04n,stations,236.73,232.41,236.73,236.73,1019,81,1291,0.56,328,100,1610213194,,,RU,1610237687,1610259835,32400,2027786,Amga,200,1019,998,,,,,,,,
-151.75,-16.5167,804,Clouds,overcast clouds,04d,stations,300.25,301.09,300.25,300.25,1013,72,10000,5.22,36,93,1610213195,,,PF,1610206968,1610253925,-36000,4033077,Vaitape,200,1013,1013,,,,,,,,
111.5,66,804,Clouds,overcast clouds,04n,stations,239.14,232.84,239.14,239.14,1031,82,3948,3.42,331,95,1610213195,,,RU,1610246520,1610260826,32400,2027296,Aykhal,200,1031,966,,,,,,,,
35.0333,-11.3,500,Rain,light rain,10n,stations,292.31,294.26,292.31,292.31,1008,90,10000,0.9,254,100,1610213195,,,TZ,1610162670,1610208542,10800,877384,Tingi,200,1008,877,,0.11,,,,,,
-58.6198,-34.6534,800,Clear,clear sky,01d,stations,301.17,301.58,299.26,303.15,1011,47,10000,2.06,0,0,1610213195,1,8237,AR,1610182314,1610233864,-10800,3430545,Morón,200,,,,,,,,,,
21.9333,-21.5333,804,Clouds,overcast clouds,04n,stations,300.91,302.02,300.91,300.91,1005,55,10000,2.33,84,100,1610213195,,,BW,1610164706,1610212796,7200,933815,Dekar,200,1005,884,,,,,,,,
-17.9182,28.6585,801,Clouds,few clouds,02d,stations,288.97,280.61,287.59,291.15,1022,48,10000,10.29,10,20,1610213195,1,2377,ES,1610179539,1610217097,0,2514651,Los Llanos de Aridane,200,,,,,,,,,,
62.3254,25.1216,800,Clear,clear sky,01n,stations,290.01,283.2,290.01,290.01,1019,29,10000,6.63,41,0,1610213195,,,PK,1610159846,1610198262,18000,1177446,Gwadar,200,1019,1018,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,city not found,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,city not found,,,,,
144.8916,-37.8068,804,Clouds,overcast clouds,04n,stations,289.93,291.12,288.71,290.93,1018,94,10000,1.03,330,90,1610213196,1,9548,AU,1610219389,1610271925,39600,7281807,Seddon,200,,,,,,,,,,
152.15,-32.7167,801,Clouds,few clouds,02n,stations,289.21,289.78,289.15,289.26,1019,100,10000,2.06,310,15,1610213196,1,9605,AU,1610218441,1610269388,39600,2155562,Nelson Bay,200,,,,,,,,,,
85,24.7833,701,Mist,mist,50n,stations,291.15,291.3,291.15,291.15,1013,77,2000,1.54,230,75,1610213196,1,9115,IN,1610154364,1610192857,19800,1271439,Gaya,200,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,city not found,,,,,
-72.6276,2.3302,500,Rain,light rain,10d,stations,302.2,305.05,302.2,302.2,1013,63,10000,2.1,17,72,1610213196,,,CO,1610189864,1610233041,-18000,3792387,El Retorno,200,1013,991,,0.16,,,,,,
-71.05,-34.7,800,Clear,clear sky,01d,stations,299.89,298.26,298.15,301.48,1014,33,10000,2.06,0,0,1610213196,1,8497,CL,1610185292,1610236854,-10800,3895061,Chimbarongo,200,,,,,,,,,,
-92.6444,41.2964,804,Clouds,overcast clouds,04d,stations,269.89,266.08,269.15,271.15,1029,80,10000,1.54,50,90,1610213196,1,5220,US,1610199351,1610233164,-21600,4870239,Oskaloosa,200,,,,,,,,,,
11.9167,50.3167,804,Clouds,overcast clouds,04n,stations,270.83,267.45,270.15,271.48,1020,100,10000,1.54,0,90,1610213196,1,1313,DE,1610176196,1610206116,3600,2902768,Hof,200,,,,,,,,,,
34.9892,32.8156,800,Clear,clear sky,01n,stations,291.49,286.99,289.26,293.15,1018,24,10000,3.09,140,0,1610213197,1,6853,IL,1610167393,1610203841,7200,294801,Haifa,200,,,,,,,,,,
143.3,59.3833,804,Clouds,overcast clouds,04n,stations,248.45,241.84,248.45,248.45,1007,86,10000,4.06,330,100,1610213197,,,RU,1610234196,1610257882,36000,2122605,Okhotsk,200,1007,1007,,,,,,,,
92.75,11.6667,802,Clouds,scattered clouds,03n,stations,300.05,301.56,300.05,300.05,1011,80,10000,5.46,88,31,1610213055,,,IN,1610151085,1610192416,19800,1259385,Port Blair,200,1011,1010,,,,,,,,
-13.8627,28.5004,802,Clouds,scattered clouds,03d,stations,291.15,284.29,291.15,291.15,1019,48,10000,8.75,350,40,1610213186,1,2371,ES,1610178546,1610216143,0,2512186,Puerto del Rosario,200,,,,,,,,,,
-80.6094,51.2585,804,Clouds,overcast clouds,04d,stations,271.15,265.05,271.15,271.15,1024,86,10000,5.14,260,90,1610213197,1,860,CA,1610198646,1610228090,-18000,6078372,Moose Factory,200,,,7.72,,,,,,,
93.45,42.8,804,Clouds,overcast clouds,04n,stations,261.62,257.65,261.62,261.62,1047,92,10000,1.05,289,98,1610213197,,,CN,1610241355,1610274658,28800,1529484,Kumul,200,1047,952,,,,,,,,
79.65,25.3167,804,Clouds,overcast clouds,04n,stations,292.68,293.4,292.68,292.68,1014,76,10000,1.38,247,95,1610213197,,,IN,1610155711,1610194079,19800,1265716,Kulpahār,200,1014,991,,,,,,,,
-2.2405,4.8699,804,Clouds,overcast clouds,04d,stations,301.08,303.69,301.08,301.08,1009,75,10000,3.82,241,90,1610213197,,,GH,1610173214,1610215895,0,2303611,Esim,200,1009,1007,,,,,,,,
147.8681,-6.6024,500,Rain,light rain,10n,stations,300.42,302.7,300.42,300.42,1007,78,10000,4.3,330,100,1610213197,,,PG,1610222483,1610267402,36000,2097418,Finschhafen,200,1007,1007,,0.28,,,,,,
18.3442,42.7119,500,Rain,light rain,10n,stations,280.15,275.23,280.15,280.15,1013,81,10000,5.14,20,20,1610213163,1,6383,BA,1610172976,1610206249,3600,3188893,Trebinje,200,,,,0.49,,,,,,
26.6876,13.6017,801,Clouds,few clouds,02n,stations,296.09,289.88,296.09,296.09,1011,19,10000,5.66,31,17,1610213198,,,SD,1610167140,1610208080,7200,364933,Umm Kaddadah,200,1011,944,,,,,,,,
140.5089,42.9744,600,Snow,light snow,13n,stations,264.33,258.13,264.33,264.33,1008,92,523,4.51,262,99,1610213198,,,JP,1610230096,1610263323,32400,2129868,Iwanai,200,1008,1007,,,,0.33,,,,
27.3465,70.9457,800,Clear,clear sky,01n,stations,264.64,256.64,264.64,264.64,1018,93,10000,7.12,153,5,1610212934,,,NO,0,0,3600,779261,Kjøllefjord,200,1018,1016,,,,,,,,
127.4739,63.9242,804,Clouds,overcast clouds,04n,stations,233.17,228.2,233.17,233.17,1019,81,2451,1.45,283,100,1610213198,,,RU,1610240744,1610258933,32400,2017215,Sangar,200,1019,1009,,,,,,,,
39.5131,68.0531,804,Clouds,overcast clouds,04n,stations,260.03,254.22,260.03,260.03,1028,92,2669,3.55,171,90,1610213198,,,RU,1610180895,1610188166,10800,556268,Ostrovnoy,200,1028,1025,,,,,,,,
142.4833,-38.3833,804,Clouds,overcast clouds,04n,stations,286.48,285.73,286.48,286.48,1016,93,10000,2.06,76,89,1610213198,3,2007682,AU,1610219869,1610272601,39600,2144528,Warrnambool,200,,,,,,,,,,
159.5921,-8.145,804,Clouds,overcast clouds,04n,stations,300.49,304.04,300.49,300.49,1007,77,10000,2.38,88,96,1610213198,,,SB,1610219515,1610264741,39600,2109528,Buala,200,1007,1004,,,,,,,,
35.3667,61.3667,804,Clouds,overcast clouds,04n,stations,259.31,254.27,259.31,259.31,1024,95,1092,2.43,72,100,1610213198,,,RU,1610174794,1610196258,10800,494970,Sheltozero,200,1024,1016,,,,,,,,
-62.6887,-32.6259,800,Clear,clear sky,01d,stations,307.55,304.94,307.55,307.55,1008,26,10000,4.65,38,3,1610213199,,,AR,1610183595,1610234537,-10800,3864331,Bell Ville,200,1008,994,,,,,,,,
1.3862,51.3813,800,Clear,clear sky,01n,stations,274.88,272.2,273.15,275.93,1020,85,10000,0.89,296,4,1610213152,3,2020742,GB,1610179009,1610208359,0,2643044,Margate,200,,,1.34,,,,,,,
44.4009,33.3406,800,Clear,clear sky,01n,stations,284.15,281.06,284.15,284.15,1023,46,10000,1.54,290,0,1610212983,1,7597,IQ,1610165208,1610201507,10800,98182,Baghdad,200,,,,,,,,,,
141.4333,-31.95,800,Clear,clear sky,01n,stations,297.15,292.56,297.15,297.15,1016,27,10000,4.63,100,0,1610213199,1,9491,AU,1610221125,1610271849,37800,2173911,Broken Hill,200,,,,,,,,,,
